user_id,1_per_0_place,1_per_1_place,1_per_2_place,1_per_3_place,2_per_0_place,2_per_1_place,2_per_2_place,2_per_3_place,3_per_0_place,3_per_1_place,3_per_2_place,3_per_3_place,4_per_0_place,4_per_1_place,4_per_2_place,4_per_3_place,5_per_0_place,5_per_1_place,5_per_2_place,5_per_3_place,6_per_0_place,6_per_1_place,6_per_2_place,6_per_3_place,1_per_0_score,1_per_1_score,1_per_2_score,1_per_3_score,2_per_0_score,2_per_1_score,2_per_2_score,2_per_3_score,3_per_0_score,3_per_1_score,3_per_2_score,3_per_3_score,4_per_0_score,4_per_1_score,4_per_2_score,4_per_3_score,5_per_0_score,5_per_1_score,5_per_2_score,5_per_3_score,6_per_0_score,6_per_1_score,6_per_2_score,6_per_3_score,game_id,team_id
10898,6,4,5,5,5,1,4,6,5,5,2,2,4,1,6,1,4,1,2,1,6,3,5,1,59,20,28,1,4,8,59,-20,166,15,11,30,80,27,105,103,1,16,18,158,33,25,25,4,211,1534
10899,5,4,2,4,4,4,4,4,2,3,3,6,1,4,4,4,5,4,2,4,2,3,3,4,93,33,36,3,14,8,207,19,208,15,12,25,112,27,147,103,36,16,14,158,94,25,31,4,231,1634
10900,4,6,5,4,4,6,6,6,5,2,1,4,5,6,4,6,6,6,5,6,6,3,6,6,69,7,17,0,0,8,2,-21,145,25,15,33,66,27,117,103,-60,16,8,158,43,33,29,4,210,1524
10901,5,4,2,4,4,4,4,4,2,3,3,6,1,4,4,4,5,4,2,4,2,3,3,4,93,33,36,3,14,8,207,19,208,15,12,25,112,27,147,103,36,16,14,158,94,25,31,4,231,1634
10902,2,1,6,1,1,1,1,1,6,3,4,1,6,1,1,1,1,1,6,1,6,3,4,1,97,50,-43,14,49,8,234,25,27,18,11,42,47,27,213,103,79,16,-20,158,54,26,25,4,262,1908
10903,5,6,1,3,3,2,6,6,4,3,4,3,4,2,3,2,6,2,1,2,5,1,3,2,95,11,31,8,32,8,44,-17,163,20,11,32,71,27,178,103,-36,16,11,158,54,32,30,4,243,1748
10904,4,2,6,5,5,2,3,4,6,2,1,1,6,2,4,2,3,2,6,2,4,1,4,2,64,35,-18,0,3,8,138,-4,83,26,14,34,56,27,115,103,3,16,-9,158,60,44,28,4,201,1430
10905,1,5,6,1,1,6,5,4,5,4,5,1,2,6,1,6,4,6,6,6,5,5,1,6,104,24,7,27,71,8,114,1,138,20,12,54,78,27,268,103,-8,16,0,158,67,30,33,4,206,1482
10906,1,2,6,4,4,3,2,4,6,3,3,2,2,3,4,3,2,3,6,3,4,4,4,3,105,57,9,4,18,8,282,28,161,12,10,32,108,27,169,103,71,16,1,158,106,20,31,4,215,1570
10907,6,5,5,4,4,6,5,4,5,4,6,1,4,6,4,6,5,6,5,6,5,4,2,6,61,22,10,1,8,8,79,-8,141,17,11,35,74,27,116,103,-21,16,3,158,55,31,37,4,242,1738
10908,2,1,5,4,4,1,2,2,2,6,6,4,1,1,5,1,2,1,2,1,1,6,4,1,105,29,25,3,14,8,115,1,185,12,8,30,111,27,160,103,-4,16,8,158,70,19,29,4,243,1750
10909,3,2,1,3,3,4,1,1,2,3,3,5,4,4,3,4,1,4,1,4,3,4,2,4,93,29,38,9,31,8,188,18,164,20,12,34,63,27,179,103,38,16,11,158,69,34,32,4,206,1474
10910,2,2,4,1,1,5,4,4,3,5,4,3,2,5,1,5,4,5,5,5,3,3,3,5,96,29,24,7,29,8,117,-1,155,19,13,31,76,27,176,103,-3,16,8,158,62,30,28,4,239,1712
10911,1,2,6,4,4,3,2,4,6,3,3,2,2,3,4,3,2,3,6,3,4,4,4,3,105,57,9,4,18,8,282,28,161,12,10,32,108,27,169,103,71,16,1,158,106,20,31,4,215,1570
10912,5,3,2,2,2,2,3,2,2,3,3,3,2,2,3,2,3,2,2,2,2,5,2,2,52,32,43,6,25,8,187,17,182,16,13,27,76,27,123,103,40,16,16,158,79,19,31,4,237,1690
10913,3,5,3,2,2,4,4,4,3,3,4,2,5,4,2,4,4,4,3,4,6,2,3,4,103,15,44,14,49,8,81,-2,177,21,11,42,63,27,219,103,-22,16,16,158,51,39,33,4,209,1510
10914,6,5,4,6,6,6,4,5,4,5,3,5,3,6,6,6,4,6,4,6,6,3,2,6,61,11,28,-5,-23,8,32,-16,168,19,13,23,76,27,69,103,-40,16,10,158,44,33,35,4,191,1360
10915,5,6,1,6,4,3,6,6,1,1,3,6,4,3,6,3,6,3,1,3,6,1,1,3,63,7,97,4,21,8,38,-10,338,24,11,25,106,27,124,103,-54,16,47,158,60,35,64,4,213,1544
10916,5,6,1,4,3,6,6,5,1,5,3,5,1,6,5,6,6,6,1,6,4,3,1,6,56,-5,79,3,15,8,11,-23,272,23,14,22,83,27,110,103,-63,16,39,158,60,42,48,4,219,1596
10917,2,4,3,1,1,2,4,4,3,5,3,4,2,2,1,2,4,2,3,2,3,5,3,2,75,42,26,7,28,8,219,17,164,12,11,30,89,27,151,103,50,16,7,158,91,19,30,4,184,1276
10918,5,2,6,2,5,1,6,6,6,2,1,5,6,1,5,1,6,1,6,1,5,2,2,1,72,31,0,5,16,8,123,-2,116,17,13,26,67,27,132,103,-2,16,-1,158,74,22,33,4,246,1788
10919,2,6,2,2,2,6,6,6,4,2,6,2,6,6,2,6,6,6,3,6,6,3,3,6,94,1,56,11,39,8,-18,-18,191,19,11,36,58,27,191,103,-69,16,22,158,39,29,36,4,192,1372
10920,2,3,1,1,1,6,1,1,1,3,5,1,4,6,1,6,1,6,1,6,6,1,1,6,103,21,61,31,78,8,106,-3,217,27,12,59,59,27,283,103,-15,16,31,158,50,53,39,4,204,1456
10921,4,1,1,3,4,2,1,1,2,1,1,5,3,2,4,2,1,2,2,2,1,1,5,2,66,33,35,4,16,8,213,19,163,26,15,25,64,27,126,103,48,16,14,158,67,46,24,4,239,1716
10922,3,1,2,2,2,1,5,5,3,1,2,2,6,1,2,1,5,1,2,1,5,1,5,1,71,42,41,13,49,8,121,-4,169,29,14,40,54,27,187,103,-16,16,15,158,56,43,30,4,210,1528
10923,4,1,1,3,4,2,1,1,2,1,1,5,3,2,4,2,1,2,2,2,1,1,5,2,66,33,35,4,16,8,213,19,163,26,15,25,64,27,126,103,48,16,14,158,67,46,24,4,239,1716
10924,5,3,3,4,4,4,3,3,3,4,3,6,1,4,4,4,4,4,3,4,2,4,3,4,99,47,76,4,16,8,281,41,285,14,11,27,108,27,157,103,63,16,41,158,111,19,46,4,236,1686
10925,3,6,5,5,6,6,6,6,5,6,6,5,5,6,4,6,5,6,5,6,6,6,6,6,72,17,-27,-4,-17,8,42,-13,54,12,10,27,58,27,88,103,-34,16,-9,158,51,21,20,4,193,1380
10926,2,3,1,1,1,6,1,1,1,3,5,1,4,6,1,6,1,6,1,6,6,1,1,6,103,21,61,31,78,8,106,-3,217,27,12,59,59,27,283,103,-15,16,31,158,50,53,39,4,204,1456
10927,4,1,4,6,6,3,2,3,5,4,4,6,5,3,6,3,1,3,4,3,3,3,5,3,75,60,24,-6,-22,8,303,36,129,15,9,24,59,27,80,103,85,16,9,158,96,26,22,4,233,1644
10928,3,4,5,4,4,5,4,4,5,6,6,4,4,5,4,5,3,5,5,5,4,3,3,5,105,28,0,6,21,8,107,-3,117,14,8,32,70,27,172,103,-14,16,-1,158,65,31,34,4,247,1796
10929,6,2,1,5,4,2,2,2,2,1,1,5,5,2,5,2,2,2,2,2,5,1,1,2,56,46,61,3,15,8,243,28,215,32,16,25,59,27,115,103,70,16,23,158,60,39,40,4,214,1560
10930,4,5,4,5,5,6,5,5,5,5,5,4,5,6,4,6,4,6,5,6,6,5,4,6,101,27,19,1,3,8,117,3,123,16,9,37,58,27,151,103,7,16,6,158,61,19,24,4,190,1344
10931,5,5,5,6,5,3,6,6,5,5,6,5,5,3,6,3,6,3,5,3,2,6,2,3,66,25,-16,1,8,8,88,-5,85,15,11,29,64,27,115,103,-18,16,-5,158,70,16,27,4,262,1910
10932,2,1,4,3,3,2,2,2,3,4,5,3,3,2,3,2,2,2,4,2,3,5,4,2,105,31,23,10,39,8,182,12,166,18,9,37,90,27,200,103,24,16,4,158,88,27,31,4,247,1804
10933,6,1,5,6,6,4,3,6,5,2,4,6,6,4,6,4,3,4,5,4,3,2,5,4,62,32,-14,-1,-4,8,95,-18,79,28,12,29,52,27,98,103,-25,16,-7,158,54,52,20,4,204,1448
10934,4,6,1,6,6,2,5,4,2,5,3,4,2,2,6,2,4,2,2,2,4,4,6,2,83,22,42,1,5,8,96,-1,207,14,12,37,104,27,138,103,-10,16,15,158,63,22,32,4,241,1726
10935,3,5,3,2,2,4,4,4,3,3,4,2,5,4,2,4,4,4,3,4,6,2,3,4,103,15,44,14,49,8,81,-2,177,21,11,42,63,27,219,103,-22,16,16,158,51,39,33,4,209,1510
10936,1,5,6,1,1,6,5,4,5,4,5,1,2,6,1,6,4,6,6,6,5,5,1,6,104,24,7,27,71,8,114,1,138,20,12,54,78,27,268,103,-8,16,0,158,67,30,33,4,206,1482
10937,4,2,6,1,1,3,4,4,6,3,5,1,6,3,1,3,3,3,6,3,6,3,4,3,102,33,-29,17,54,8,160,8,20,17,8,46,30,27,227,103,41,16,-23,158,52,26,25,4,205,1460
10938,5,6,6,6,6,6,6,6,6,1,3,5,6,6,5,6,6,6,6,6,5,1,6,6,91,6,-39,2,9,8,17,-25,50,20,12,23,62,27,137,103,-52,16,-14,158,55,33,21,4,247,1806
10939,1,5,2,2,2,5,5,5,3,6,6,2,5,5,1,5,5,5,2,5,5,4,6,5,102,20,19,4,17,8,64,-12,124,19,9,33,58,27,165,103,-29,16,5,158,55,30,23,4,201,1426
10940,2,3,4,4,4,1,5,5,4,4,4,6,6,1,5,1,5,1,4,1,3,4,3,1,105,24,9,4,17,8,113,1,108,15,8,30,56,27,164,103,-3,16,0,158,67,24,28,4,202,1446
10941,5,2,6,3,3,2,2,3,6,1,1,3,5,2,3,2,2,2,6,2,2,3,6,2,64,23,-52,11,41,8,95,-11,26,33,14,36,57,27,166,103,-21,16,-27,158,58,46,15,4,204,1454
10942,4,1,3,4,4,3,1,2,3,2,2,5,3,3,4,3,1,3,2,3,3,1,4,3,66,43,35,4,18,8,230,32,175,20,12,26,73,27,126,103,55,16,19,158,62,38,28,4,194,1388
10943,5,4,2,4,4,4,4,4,2,3,3,6,1,4,4,4,5,4,2,4,2,3,3,4,93,33,36,3,14,8,207,19,208,15,12,25,112,27,147,103,36,16,14,158,94,25,31,4,231,1634
10944,6,1,3,4,4,3,1,1,4,2,3,6,5,3,6,3,1,3,3,3,4,1,3,3,63,46,56,3,13,8,246,34,209,20,11,23,69,27,113,103,72,16,24,158,61,33,40,4,183,1266
10945,1,3,6,3,3,2,2,2,6,6,6,3,3,2,3,2,1,2,6,2,2,6,3,2,106,35,9,8,28,8,198,17,141,7,7,33,90,27,182,103,39,16,3,158,92,15,32,4,210,1526
10946,4,6,4,2,2,1,6,5,4,3,4,5,5,1,2,1,6,1,4,1,6,6,6,1,67,15,25,4,18,8,31,-14,143,18,11,26,67,27,126,103,-47,16,8,158,49,28,25,4,242,1740
10947,1,3,1,1,1,5,4,4,1,1,1,1,4,5,1,5,5,5,1,5,5,1,1,5,107,31,54,16,51,8,164,13,228,26,13,46,86,27,233,103,11,16,19,158,67,42,43,4,248,1816
10948,3,4,1,6,6,5,3,3,1,6,6,4,1,5,4,5,3,5,1,5,3,4,2,5,85,24,47,-1,-6,8,126,7,215,14,10,33,99,27,121,103,7,16,22,158,58,30,33,4,245,1772
10949,2,6,2,2,2,6,6,6,4,2,6,2,6,6,2,6,6,6,3,6,6,3,3,6,94,1,56,11,39,8,-18,-18,191,19,11,36,58,27,191,103,-69,16,22,158,39,29,36,4,192,1372
10950,2,3,4,1,1,1,3,3,2,4,5,1,1,1,1,1,3,1,4,1,1,5,2,1,106,26,54,18,56,8,191,13,237,16,9,47,105,27,236,103,19,16,20,158,112,21,42,4,183,1264
10951,2,3,2,2,2,1,2,2,2,6,4,6,1,1,2,1,3,1,2,1,1,4,2,1,87,45,39,2,9,8,244,22,206,12,11,24,108,27,133,103,54,16,15,158,102,21,32,4,244,1762
10952,6,2,1,5,4,2,2,2,2,1,1,5,5,2,5,2,2,2,2,2,5,1,1,2,56,46,61,3,15,8,243,28,215,32,16,25,59,27,115,103,70,16,23,158,60,39,40,4,214,1560
10953,4,1,3,6,6,5,3,5,4,5,4,4,3,5,6,5,3,5,3,5,2,3,5,5,81,32,22,1,7,8,138,-2,140,19,12,38,66,27,139,103,0,16,6,158,70,38,27,4,206,1476
10954,5,5,5,6,5,3,6,6,5,5,6,5,5,3,6,3,6,3,5,3,2,6,2,3,66,25,-16,1,8,8,88,-5,85,15,11,29,64,27,115,103,-18,16,-5,158,70,16,27,4,262,1910
10955,2,1,6,1,1,1,1,1,6,3,4,1,6,1,1,1,1,1,6,1,6,3,4,1,97,50,-43,14,49,8,234,25,27,18,11,42,47,27,213,103,79,16,-20,158,54,26,25,4,262,1908
10956,6,6,6,5,5,3,6,6,6,2,3,6,6,3,6,3,6,3,6,3,6,2,6,3,59,8,-65,2,10,8,26,-28,-15,24,12,22,51,27,105,103,-41,16,-30,158,57,30,5,4,248,1814
10957,3,5,4,1,1,6,3,3,3,4,1,1,3,6,1,6,3,6,5,6,4,4,2,6,104,17,26,16,52,8,95,1,184,19,16,44,97,27,232,103,-14,16,7,158,61,30,35,4,243,1758
10958,6,5,4,6,6,6,4,5,4,5,3,5,3,6,6,6,4,6,4,6,6,3,2,6,61,11,28,-5,-23,8,32,-16,168,19,13,23,76,27,69,103,-40,16,10,158,44,33,35,4,191,1360
10959,6,1,6,5,5,1,1,1,6,3,4,2,6,1,5,1,1,1,6,1,2,2,6,1,59,61,-52,-1,-1,8,308,47,16,19,13,31,54,27,101,103,97,16,-24,158,72,31,19,4,249,1822
10960,5,2,6,3,3,2,2,3,6,1,1,3,5,2,3,2,2,2,6,2,2,3,6,2,64,23,-52,11,41,8,95,-11,26,33,14,36,57,27,166,103,-21,16,-27,158,58,46,15,4,204,1454
10961,1,1,1,3,3,3,1,1,1,1,2,6,2,3,3,3,1,3,1,3,3,1,2,3,105,33,32,3,16,8,185,14,187,19,11,30,97,27,165,103,40,16,10,158,72,26,29,4,235,1674
10962,6,1,5,6,6,2,1,1,5,1,2,6,5,2,6,2,1,2,5,2,6,1,1,2,65,44,12,2,9,8,207,13,136,18,11,21,69,27,108,103,49,16,2,158,74,27,35,4,246,1786
10963,4,1,1,1,1,3,1,1,1,1,1,4,5,3,3,3,1,3,1,3,5,1,1,3,60,63,71,4,25,8,311,47,233,30,15,29,58,27,133,103,94,16,30,158,59,48,44,4,244,1768
10964,2,1,5,4,4,1,2,2,2,6,6,4,1,1,5,1,2,1,2,1,1,6,4,1,105,29,25,3,14,8,115,1,185,12,8,30,111,27,160,103,-4,16,8,158,70,19,29,4,243,1750
10965,2,5,5,5,5,1,5,6,5,6,6,2,4,1,2,1,6,1,5,1,3,3,4,1,102,20,1,-1,-2,8,72,-11,96,12,8,28,59,27,135,103,-28,16,-1,158,67,24,25,4,237,1692
10966,5,6,6,4,5,1,6,6,6,2,3,4,6,1,4,1,6,1,6,1,6,3,6,1,60,15,-30,3,14,8,34,-25,45,24,14,25,54,27,116,103,-42,16,-22,158,51,35,19,4,214,1556
10967,3,3,1,6,6,3,1,1,1,2,2,3,1,3,6,3,1,3,1,3,4,2,1,3,70,24,83,-3,-16,8,170,22,299,23,13,28,103,27,92,103,28,16,41,158,55,41,49,4,242,1742
10968,1,6,2,1,1,6,6,5,2,4,6,1,3,6,1,6,6,6,3,6,3,5,1,6,105,11,44,9,36,8,41,-18,213,16,8,35,100,27,193,103,-54,16,15,158,80,22,38,4,211,1532
10969,1,4,1,1,1,4,4,5,1,3,1,1,2,4,1,4,5,4,1,4,1,4,1,4,105,28,76,28,74,8,181,12,292,17,13,56,105,27,276,103,5,16,40,158,111,25,54,4,238,1702
10970,6,1,6,6,4,5,1,4,6,1,1,4,6,5,6,5,2,5,6,5,4,1,5,5,54,32,-35,-5,-9,8,190,10,53,34,15,28,49,27,83,103,35,16,-18,158,56,57,23,4,193,1378
10971,3,1,2,1,1,1,1,2,2,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,74,44,48,26,76,8,214,18,214,50,22,57,60,27,255,103,23,16,21,158,67,62,35,4,219,1598
10972,5,6,6,5,5,2,6,5,6,5,3,5,3,2,5,2,6,2,6,2,2,5,6,2,59,11,-26,1,6,8,36,-14,75,14,11,29,70,27,106,103,-48,16,-8,158,71,16,25,4,209,1508
10973,2,6,2,2,2,6,6,6,4,2,6,2,6,6,2,6,6,6,3,6,6,3,3,6,94,1,56,11,39,8,-18,-18,191,19,11,36,58,27,191,103,-69,16,22,158,39,29,36,4,192,1372
